Time,T_ref_C,T_meas_C,PWM_percent,error_C
129.5 sec,40,40.7745853626868,58.2171719847559,-0.798056375425055
129.6 sec,40,40.751630992371,58.3933213062219,-0.774585362686771
129.7 sec,40,40.7291821047307,58.5656818038629,-0.751630992370956
129.8 sec,40,40.707227780728,58.7343351734136,-0.729182104730739
129.9 sec,40,40.685757336842,58.8993613487245,-0.707227780728012
130 sec,40,40.6647603199901,59.0608385397597,-0.685757336842038
130.1 sec,40,40.6442265025576,59.2188432697754,-0.664760319990094
130.2 sec,40,40.6241458775354,59.373450411697,-0.644226502557594
130.3 sec,40,40.6045086537622,59.5247332237113,-0.624145877535433
130.4 sec,40,40.585305251269,59.6727633840907,-0.604508653762196
130.5 sec,40,40.5665262967245,59.8176110252676,-0.585305251268963
130.6 sec,40,40.5481626189788,59.9593447671721,-0.566526296724533
130.7 sec,40,40.5302052447026,60.0980317498529,-0.54816261897885
130.8 sec,40,40.5126453941207,60.2337376653925,-0.530205244702579
130.9 sec,40,40.4954744768382,60.3665267891357,-0.51264539412071
131 sec,40,40.4786840877554,60.4964620102435,-0.495474476838154
131.1 sec,40,40.4622660030722,60.6236048615894,-0.478684087755383
131.2 sec,40,40.4462121763775,60.748015549009,-0.462266003072173
131.3 sec,40,40.4305147348238,60.8697529799206,-0.446212176377507
131.4 sec,40,40.4151659753837,60.9888747913279,-0.430514734823809
131.5 sec,40,40.4001583611875,61.105437377218,-0.415165975383701
131.6 sec,40,40.3854845179396,61.2194959153699,-0.400158361187486
131.7 sec,40,40.3711372304125,61.3311043935837,-0.385484517939624
131.8 sec,40,40.3571094390156,61.4403156353448,-0.371137230412465
131.9 sec,40,40.3433942364394,61.5471813249341,-0.357109439015645
132 sec,40,40.3299848643705,61.6517520319973,-0.343394236439423
132.1 sec,40,40.3168747102784,61.7540772355834,-0.329984864370459
132.2 sec,40,40.3040573042717,61.8542053476659,-0.316874710278377
132.3 sec,40,40.2915263160213,61.9521837361556,-0.304057304271659
132.4 sec,40,40.2792755517511,62.0480587474178,-0.291526316021347
132.5 sec,40,40.267298951292,62.1418757283038,-0.279275551751063
132.6 sec,40,40.2555905852013,62.233679047707,-0.267298951291984
132.7 sec,40,40.2441446519429,62.3235121176544,-0.255590585201311
132.8 sec,40,40.2329554751286,62.4114174139427,-0.244144651942875
132.9 sec,40,40.2220175008192,62.4974364963303,-0.232955475128563
133 sec,40,40.2113252948839,62.5816100282926,-0.222017500819241
133.1 sec,40,40.2008735404156,62.6639777963523,-0.211325294883864
133.2 sec,40,40.1906570352035,62.7445787289925,-0.200873540415571
133.3 sec,40,40.1806706892591,62.823450915161,-0.190657035203493
133.4 sec,40,40.1709095223957,62.9006316223775,-0.180670689259067
133.5 sec,40,40.1613686618608,62.9761573144482,-0.170909522395739
133.6 sec,40,40.1520433400185,63.0500636687996,-0.161368661860834
133.7 sec,40,40.1429288920827,63.1223855934379,-0.152043340018508
133.8 sec,40,40.1340207538989,63.1931572435432,-0.142928892082686
133.9 sec,40,40.1253144597738,63.2624120377054,-0.134020753898859
134 sec,40,40.1168056403518,63.3301826738096,-0.125314459773755
134.1 sec,40,40.1084900205374,63.39650114458,-0.116805640351799
134.2 sec,40,40.1003634174619,63.4613987527872,-0.108490020537381
134.3 sec,40,40.0924217384948,63.524906126129,-0.100363417461921
134.4 sec,40,40.0846609792971,63.5870532317887,-0.0924217384947852
134.5 sec,40,40.0770772219175,63.6478693906807,-0.084660979297098
134.6 sec,40,40.0696666329292,63.7073832913884,-0.0770772219175413
134.7 sec,40,40.0624254616066,63.7656230038011,-0.0696666329292057
134.8 sec,40,40.0553500381421,63.8226159924578,-0.0624254616066082
134.9 sec,40,40.0484367719006,63.8783891296019,-0.0553500381420804
135 sec,40,40.041682149712,63.9329687079556,-0.0484367719005547
135.1 sec,40,40.0350827342009,63.986380453218,-0.0416821497120452
135.2 sec,40,40.0286351621512,64.038649536294,-0.0350827342009197
135.3 sec,40,40.0223361429072,64.0898005852593,-0.0286351621512182
135.4 sec,40,40.0161824568086,64.1398576970676,-0.0223361429072355
135.5 sec,40,40.0101709536589,64.1888444490047,-0.016182456808572
135.6 sec,40,40.0042985512281,64.2367839098968,-0.0101709536589496
135.7 sec,40,39.9985622337857,64.2836986510755,-0.00429855122806799
135.8 sec,40,39.9929590506677,64.3296107571073,0.00143776621426639
135.9 sec,40,39.9874861148721,64.374541836292,0.00704094933234956
136 sec,40,39.9821406016868,64.4185130309335,0.0125138851279161
136.1 sec,40,39.9769197473458,64.4615450273901,0.0178593983131634
136.2 sec,40,39.9718208477146,64.503658065908,0.0230802526541751
136.3 sec,40,39.9668412570043,64.544871950242,0.0281791522853823
136.4 sec,40,39.9619783865133,64.5852060570691,0.0331587429956599
136.5 sec,40,39.9572297033957,64.6246793451999,0.0380216134867126
136.6 sec,40,39.9525927294571,64.6633103645895,0.0427702966042887
136.7 sec,40,39.9480650399757,64.7011172651562,0.0474072705428554
136.8 sec,40,39.9436442625488,64.7381178054082,0.0519349600243117
136.9 sec,40,39.9393280759647,64.7743293608854,0.0563557374512342
137 sec,40,39.9351142090986,64.8097689324185,0.0606719240353044
137.1 sec,40,39.9310004398324,64.8444531542104,0.0648857909013572
137.2 sec,40,39.9269845939972,64.8783983017432,0.0689995601676472
137.3 sec,40,39.9230645443401,64.9116202995145,0.0730154060027957
137.4 sec,40,39.9192382095113,64.9441347286066,0.0769354556599495
137.5 sec,40,39.9155035530751,64.9759568340936,0.0807617904886513
137.6 sec,40,39.9118585825403,65.0071015322872,0.0844964469248737
137.7 sec,40,39.9083013484129,65.0375834178276,0.0881414174596884
137.8 sec,40,39.9048299432688,65.0674167706205,0.0916986515870661
137.9 sec,40,39.901442500846,65.0966155626247,0.0951700567312272
138 sec,40,39.8981371951574,65.1251934644942,0.0985574991540048
138.1 sec,40,39.8949122396217,65.1531638520757,0.101862804842604
138.2 sec,40,39.8917658862139,65.1805398127665,0.105087760378254
138.3 sec,40,39.8886964246332,65.2073341517361,0.108234113786104
138.4 sec,40,39.8857021814899,65.2335593980121,0.11130357536679
138.5 sec,40,39.882781519509,65.2592278104362,0.114297818510096
138.6 sec,40,39.8799328367513,65.2843513834909,0.117218480491012
138.7 sec,40,39.8771545658515,65.3089418530009,0.12006716324867
138.8 sec,40,39.8744451732722,65.3330107017116,0.122845434148473
138.9 sec,40,39.8718031585745,65.3565691647469,0.125554826727772
139 sec,40,39.8692270537041,65.3796282349498,0.128196841425471
139.1 sec,40,39.8667154222927,65.4021986681077,0.130772946295892
139.2 sec,40,39.8642668589749,65.4242909880641,0.133284577707251
139.3 sec,40,39.8618799887192,65.4459154917221,0.135733141025071
139.4 sec,40,39.8595534661737,65.4670822539374,0.13812001128084
139.5 sec,40,39.8572859750266,65.4878011323082,0.140446533826264
139.6 sec,40,39.8550762273789,65.5080817718601,0.142714024973422
139.7 sec,40,39.8529229631325,65.5279336096306,0.144923772621063
139.8 sec,40,39.85082494939,65.5473658791548,0.147077036867465
139.9 sec,40,39.8487809798681,65.5663876148544,0.149175050610026
140 sec,40,39.8467898743238,65.5850076563317,0.151219020131933
140.1 sec,40,39.8448504779927,65.603234652571,0.15321012567621
140.2 sec,40,39.8429616610392,65.6210770660501,0.155149522007335
140.3 sec,40,39.8411223180193,65.6385431767622,0.157038338960788
140.4 sec,40,39.839331367354,65.6556410861513,0.158877681980719
140.5 sec,40,39.8375877508149,65.6723787209636,0.160668632646036
140.6 sec,40,39.8358904330204,65.6887638370141,0.162412249185138
140.7 sec,40,39.8342384009433,65.7048040228742,0.164109566979562
140.8 sec,40,39.8326306634278,65.7205067034775,0.165761599056744
140.9 sec,40,39.8310662507189,65.7358791436495,0.167369336572172
141 sec,40,39.8295442139997,65.7509284515604,0.168933749281123
141.1 sec,40,39.8280636249408,65.7656615821034,0.170455786000254
141.2 sec,40,39.8266235752575,65.7800853402009,0.171936375059204
141.3 sec,40,39.8252231762782,65.7942063840383,0.173376424742486
141.4 sec,40,39.8238615585208,65.8080312282288,0.174776823721821
141.5 sec,40,39.8225378712793,65.8215662469099,0.176138441479182
141.6 sec,40,39.8212512822185,65.8348176767727,0.177462128720684
141.7 sec,40,39.8200009769776,65.8477916200263,0.178748717781545
141.8 sec,40,39.8187861587832,65.8604940472981,0.179999023022354
141.9 sec,40,39.8176060480692,65.8729308004716,0.181213841216753
142 sec,40,39.8164598821061,65.8851075954626,0.182393951930756
142.1 sec,40,39.8153469146375,65.8970300249363,0.183540117893919
142.2 sec,40,39.8142664155253,65.9087035609653,0.184653085362498
142.3 sec,40,39.8132176704015,65.9201335576304,0.185733584474733
142.4 sec,40,39.8121999803284,65.9313252535646,0.186782329598522
142.5 sec,40,39.8112126614658,65.9422837744441,0.18780001967157
142.6 sec,40,39.8102550447449,65.9530141354233,0.188787338534219
142.7 sec,40,39.8093264755504,65.9635212435189,0.189744955255065
142.8 sec,40,39.8084263134081,65.9738098999419,0.190673524449601
142.9 sec,40,39.8075539316801,65.9838848023795,0.191573686591944
143 sec,40,39.8067087172668,65.9937505472277,0.192446068319867
143.1 sec,40,39.8058900703139,66.0034116317757,0.193291282733242
143.2 sec,40,39.8050974039279,66.0128724563435,0.19410992968605
143.3 sec,40,39.8043301438955,66.0221373263728,0.194902596072083
143.4 sec,40,39.8035877284107,66.0312104544737,0.195669856104502
143.5 sec,40,39.8028696078068,66.0400959624263,0.196412271589345
143.6 sec,40,39.8021752442951,66.0487978831398,0.197130392193166
143.7 sec,40,39.8015041117081,66.0573201625689,0.197824755704858
143.8 sec,40,39.8008556952491,66.0656666615894,0.198495888291873
143.9 sec,40,39.8002294912469,66.0738411578327,0.199144304750888
144 sec,40,39.7996250069159,66.0818473474816,0.199770508753083
144.1 sec,40,39.7990417601211,66.0896888470261,0.200374993084118
144.2 sec,40,39.7984792791486,66.0973691949828,0.200958239878922
144.3 sec,40,39.7979371024805,66.1048918535757,0.201520720851448
144.4 sec,40,39.7974147785755,66.1122602103826,0.202062897519461
144.5 sec,40,39.7969118656531,66.119477579944,0.202585221424464
144.6 sec,40,39.7964279314833,66.1265472053387,0.203088134346899
144.7 sec,40,39.7959625531807,66.1334722597249,0.203572068516699
144.8 sec,40,39.7955153170028,66.1402558478479,0.204037446819292
144.9 sec,40,39.7950858181528,66.146901007516,0.204484682997183
145 sec,40,39.7946736605867,66.1534107110435,0.204914181847158
145.1 sec,40,39.7942784568244,66.1597878666636,0.205326339413268
145.2 sec,40,39.7938998277649,66.16603531991,0.205721543175621
145.3 sec,40,39.7935374025057,66.1721558549696,0.206100172235132
145.4 sec,40,39.7931908181661,66.1781521960051,0.206462597494266
145.5 sec,40,39.7928597197137,66.1840270084495,0.206809181833876
145.6 sec,40,39.7925437597955,66.1897829002729,0.207140280286261
145.7 sec,40,39.7922425985721,66.1954224232215,0.207456240204458
145.8 sec,40,39.7919559035555,66.2009480740305,0.207757401427905
145.9 sec,40,39.7916833494507,66.2063622956101,0.208044096444517
146 sec,40,39.7914246180006,66.2116674782064,0.208316650549278
146.1 sec,40,39.7911793978339,66.2168659605373,0.208575381999388
146.2 sec,40,39.7909473843167,66.2219600309035,0.208820602166099
146.3 sec,40,39.7907282794073,66.2269519282761,0.209052615683269
146.4 sec,40,39.7905217915138,66.2318438433602,0.209271720592675
146.5 sec,40,39.7903276353548,66.236637919636,0.209478208486239
146.6 sec,40,39.7901455318239,66.2413362543771,0.209672364645165
146.7 sec,40,39.7899752078558,66.2459408996471,0.209854468176083
146.8 sec,40,39.7898163962962,66.2504538632744,0.210024792144225
146.9 sec,40,39.7896688357746,66.2548771098065,0.21018360370379
147 sec,40,39.7895322705789,66.259212561443,0.210331164225437
147.1 sec,40,39.7894064505341,66.2634620989494,0.210467729421069
147.2 sec,40,39.7892911308821,66.2676275625501,0.210593549465905
147.3 sec,40,39.7891860721653,66.271710752803,0.210708869117923
147.4 sec,40,39.7890910401121,66.2757134314549,0.210813927834721
147.5 sec,40,39.7890058055251,66.2796373222785,0.210908959887888
147.6 sec,40,39.7889301441716,66.2834841118915,0.210994194474871
147.7 sec,40,39.7888638366762,66.2872554505575,0.211069855828434
147.8 sec,40,39.7888066684166,66.2909529529701,0.211136163323779
147.9 sec,40,39.7887584294206,66.2945781990204,0.211193331583353
148 sec,40,39.7887189142659,66.2981327345472,0.211241570579368
148.1 sec,40,39.7886879219818,66.3016180720714,0.211281085734136
148.2 sec,40,39.7886652559535,66.3050356915144,0.211312078018231
148.3 sec,40,39.7886507238278,66.3083870409015,0.211334744046525
148.4 sec,40,39.7886441374214,66.3116735370492,0.211349276172172
148.5 sec,40,39.7886453126307,66.314896566239,0.211355862578564
148.6 sec,40,39.7886540693439,66.3180574848753,0.21135468736928
148.7 sec,40,39.7886702313548,66.3211576201297,0.211345930656101
148.8 sec,40,39.7886936262788,66.3241982705719,0.211329768645165
148.9 sec,40,39.78872408547,66.3271807067861,0.211306373721214
149 sec,40,39.7887614439408,66.3301061719747,0.211275914530042
149.1 sec,40,39.7888055402832,66.3329758825487,0.211238556059179
149.2 sec,40,39.7888562165909,66.3357910287056,0.211194459716829
149.3 sec,40,39.7889133183846,66.3385527749947,0.211143783409071
149.4 sec,40,39.7889766945371,66.34126226087,0.211086681615448
149.5 sec,40,39.7890461972019,66.3439206012315,0.211023305462902
149.6 sec,40,39.7891216817418,66.346528886955,0.210953802798095
149.7 sec,40,39.7892030066598,66.3490881854098,0.21087831825821
149.8 sec,40,39.7892900335315,66.3515995409658,0.210796993340196
149.9 sec,40,39.7893826269385,66.3540639754895,0.210709966468521
150 sec,40,39.789480654404,66.356482488829,0.210617373061474
150.1 sec,40,39.7895839863286,66.3588560592895,0.21051934559604
150.2 sec,40,39.7896924959292,66.3611856440971,0.210416013671363
150.3 sec,40,39.7898060591771,66.3634721798541,0.210307504070848
150.4 sec,40,39.7899245547395,66.3657165829829,0.210193940822911
150.5 sec,40,39.790047863921,66.3679197501622,0.210075445260458
150.6 sec,40,39.7901758706063,66.3700825587519,0.209952136079025
150.7 sec,40,39.7903084612052,66.3722058672102,0.209824129393702
150.8 sec,40,39.7904455245976,66.3742905155011,0.209691538794821
150.9 sec,40,39.7905869520804,66.3763373254931,0.209554475402442
151 sec,40,39.7907326373153,66.3783471013495,0.209413047919647
151.1 sec,40,39.7908824762778,66.3803206299105,0.209267362684727
151.2 sec,40,39.7910363672072,66.3822586810661,0.209117523722206
151.3 sec,40,39.7911942105579,66.3841620081224,0.208963632792759
151.4 sec,40,39.7913559089513,66.3860313481588,0.208805789442096
151.5 sec,40,39.7915213671292,66.3878674223777,0.208644091048747
151.6 sec,40,39.7916904919081,66.3896709364475,0.208478632870843
151.7 sec,40,39.7918631921345,66.3914425808372,0.208309508091887
151.8 sec,40,39.7920393786407,66.3931830311442,0.208136807865507
151.9 sec,40,39.7922189642023,66.3948929484149,0.207960621359298
152 sec,40,39.7924018634962,66.3965729794588,0.207781035797666
152.1 sec,40,39.7925879930594,66.3982237571553,0.207598136503776
152.2 sec,40,39.792777271249,66.3998459007539,0.207412006940586
152.3 sec,40,39.7929696182028,66.4014400161685,0.207222728751013
152.4 sec,40,39.793164955801,66.403006696265,0.207030381797203
152.5 sec,40,39.7933632076286,66.4045465211422,0.206835044198975
152.6 sec,40,39.7935642989382,66.4060600584075,0.206636792371441
152.7 sec,40,39.7937681566147,66.4075478634461,0.206435701061778
152.8 sec,40,39.7939747091395,66.4090104796847,0.206231843385261
152.9 sec,40,39.7941838865562,66.4104484388493,0.206025290860474
153 sec,40,39.7943956204369,66.4118622612176,0.205816113443795
153.1 sec,40,39.7946098438492,66.4132524558654,0.205604379563098
153.2 sec,40,39.794826491324,66.4146195209091,0.20539015615077
153.3 sec,40,39.7950454988237,66.4159639437409,0.205173508675983
153.4 sec,40,39.7952668037114,66.4172862012611,0.204954501176303
153.5 sec,40,39.7954903447208,66.4185867601036,0.204733196288572
153.6 sec,40,39.7957160619264,66.4198660768576,0.204509655279168
153.7 sec,40,39.7959438967146,66.4211245982841,0.204283938073594
153.8 sec,40,39.7961737917554,66.4223627615279,0.204056103285417
153.9 sec,40,39.7964056909748,66.4235809943251,0.203826208244607
154 sec,40,39.7966395395273,66.4247797152056,0.203594309025249
154.1 sec,40,39.7968752837701,66.425959333692,0.203360460472652
154.2 sec,40,39.7971128712362,66.4271202504934,0.203124716229901
154.3 sec,40,39.7973522506097,66.428262857696,0.202887128763798
154.4 sec,40,39.7975933717008,66.4293875389487,0.202647749390273
154.5 sec,40,39.7978361854211,66.4304946696449,0.202406628299237
154.6 sec,40,39.7980806437605,66.4315846171008,0.202163814578888
154.7 sec,40,39.7983266997632,66.4326577407295,0.201919356239529
154.8 sec,40,39.7985743075054,66.4337143922114,0.20167330023682
154.9 sec,40,39.798823422073,66.4347549156608,0.201425692494567
155 sec,40,39.7990739995394,66.4357796477891,0.201176577927001
155.1 sec,40,39.7993259969446,66.4367889180648,0.200926000460598
155.2 sec,40,39.7995793722741,66.4377830488691,0.200674003055397
155.3 sec,40,39.7998340844386,66.4387623556489,0.20042062772589
155.4 sec,40,39.8000900932538,66.4397271470666,0.200165915561428
155.5 sec,40,39.8003473594211,66.4406777251461,0.199909906746221
155.6 sec,40,39.8006058445084,66.4416143854161,0.199652640578883
155.7 sec,40,39.8008655109313,66.44253741705,0.199394155491568
155.8 sec,40,39.8011263219348,66.4434471030029,0.199134489068683
155.9 sec,40,39.8013882415754,66.4443437201461,0.198873678065205
156 sec,40,39.8016512347037,66.4452275393975,0.19861175842459
156.1 sec,40,39.8019152669469,66.446098825851,0.198348765296338
156.2 sec,40,39.8021803046925,66.4469578389009,0.198084733053108
156.3 sec,40,39.8024463150714,66.4478048323659,0.19781969530753
156.4 sec,40,39.8027132659422,66.4486400546086,0.197553684928621
156.5 sec,40,39.8029811258751,66.4494637486532,0.197286734057847
156.6 sec,40,39.8032498641372,66.4502761523011,0.197018874124851
156.7 sec,40,39.8035194506764,66.4510774982429,0.196750135862828
156.8 sec,40,39.8037898561077,66.4518680141689,0.196480549323596
156.9 sec,40,39.8040610516982,66.4526479228769,0.196210143892294
157 sec,40,39.8043330093531,66.4534174423776,0.195938948301823
157.1 sec,40,39.8046057016021,66.454176785998,0.195666990646906
157.2 sec,40,39.8048791015856,66.4549261624821,0.195394298397922
157.3 sec,40,39.8051531830419,66.4556657760899,0.195120898414373
157.4 sec,40,39.8054279202938,66.4563958266941,0.194846816958098
157.5 sec,40,39.8057032882363,66.4571165098745,0.194572079706198
157.6 sec,40,39.8059792623242,66.4578280170108,0.194296711763677
157.7 sec,40,39.8062558185598,66.4585305353729,0.1940207376758
157.8 sec,40,39.8065329334813,66.4592242482097,0.193744181440202
157.9 sec,40,39.8068105841509,66.4599093348357,0.193467066518735
158 sec,40,39.8070887481441,66.460585970716,0.193189415849055
158.1 sec,40,39.8073674035376,66.461254327549,0.192911251855939
158.2 sec,40,39.8076465288995,66.4619145733475,0.192632596462396
158.3 sec,40,39.8079261032779,66.462566872519,0.19235347110051
158.4 sec,40,39.8082061061911,66.4632113859422,0.192073896722064
158.5 sec,40,39.8084865176168,66.4638482710442,0.191793893808914
158.6 sec,40,39.8087673179829,66.464477681874,0.191513482383172
158.7 sec,40,39.8090484881569,66.465099769176,0.191232682017144
158.8 sec,40,39.8093300094374,66.4657146804609,0.190951511843053
158.9 sec,40,39.8096118635439,66.4663225600755,0.190669990562576
159 sec,40,39.8098940326079,66.4669235492709,0.190388136456143
159.1 sec,40,39.8101764991645,66.4675177862692,0.190105967392071
159.2 sec,40,39.8104592461431,66.4681054063289,0.189823500835459
159.3 sec,40,39.8107422568588,66.4686865418084,0.189540753856924
159.4 sec,40,39.8110255150048,66.4692613222294,0.189257743141155
159.5 sec,40,39.8113090046431,66.469829874337,0.188974484995242
159.6 sec,40,39.8115927101978,66.4703923221602,0.188690995356851
159.7 sec,40,39.8118766164459,66.4709487870704,0.188407289802235
159.8 sec,40,39.812160708511,66.4714993878382,0.188123383554057
159.9 sec,40,39.8124449718546,66.4720442406903,0.187839291489027
160 sec,40,39.8127293922696,66.4725834593636,0.187555028145411
160.1 sec,40,39.8130139558729,66.4731171551591,0.187270607730355
160.2 sec,40,39.8132986490982,66.4736454369946,0.186986044127053
160.3 sec,40,39.8135834586893,66.4741684114558,0.186701350901757
160.4 sec,40,39.8138683716934,66.4746861828466,0.186416541310656
160.5 sec,40,39.8141533754544,66.4751988532386,0.186131628306583
160.6 sec,40,39.8144384576066,66.4757065225188,0.185846624545583
160.7 sec,40,39.8147236060685,66.4762092884369,0.185561542393359
160.8 sec,40,39.8150088090362,66.4767072466513,0.185276393931538
160.9 sec,40,39.8152940549779,66.4772004907743,0.184991190963849
161 sec,40,39.8155793326277,66.4776891124159,0.184705945022138
161.1 sec,40,39.8158646309802,66.4781732012274,0.184420667372251
161.2 sec,40,39.8161499392841,66.4786528449432,0.184135369019813
161.3 sec,40,39.8164352470376,66.4791281294224,0.183850060715869
161.4 sec,40,39.8167205439823,66.479599138689,0.18356475296239
161.5 sec,40,39.8170058200983,66.4800659549716,0.183279456017686
161.6 sec,40,39.8172910655989,66.4805286587421,0.182994179901684
161.7 sec,40,39.8175762709255,66.4809873287535,0.182708934401099
161.8 sec,40,39.8178614267428,66.4814420420767,0.182423729074486
161.9 sec,40,39.8181465239338,66.4818928741373,0.182138573257205
162 sec,40,39.818431553595,66.4823398987506,0.181853476066244
162.1 sec,40,39.8187165070322,66.4827831881566,0.181568446404981
162.2 sec,40,39.8190013757554,66.4832228130535,0.181283492967786
162.3 sec,40,39.8192861514747,66.4836588426316,0.180998624244587
162.4 sec,40,39.8195708260959,66.4840913446051,0.180713848525293
162.5 sec,40,39.8198553917161,66.4845203852445,0.180429173904137
162.6 sec,40,39.8201398406198,66.4849460294071,0.180144608283932
162.7 sec,40,39.8204241652747,66.4853683405681,0.179860159380219
162.8 sec,40,39.8207083583276,66.4857873808499,0.179575834725334
162.9 sec,40,39.8209924126008,66.4862032110514,0.179291641672393
163 sec,40,39.821276321088,66.4866158906767,0.179007587399177
163.1 sec,40,39.8215600769508,66.4870254779626,0.178723678911958
163.2 sec,40,39.8218436735148,66.4874320299063,0.178439923049197
163.3 sec,40,39.8221271042662,66.4878356022918,0.178156326485222
163.4 sec,40,39.8224103628485,66.4882362497163,0.177872895733785
163.5 sec,40,39.8226934430586,66.4886340256155,0.177589637151527
163.6 sec,40,39.8229763388438,66.4890289822889,0.177306556941446
163.7 sec,40,39.8232590442987,66.4894211709242,0.177023661156184
163.8 sec,40,39.8235415536614,66.489810641621,0.176740955701341
163.9 sec,40,39.8238238613109,66.4901974434145,0.176458446338643
164 sec,40,39.824105961764,66.4905816242984,0.176176138689094
164.1 sec,40,39.8243878496719,66.4909632312474,0.175894038236024
164.2 sec,40,39.8246695198178,66.4913423102388,0.175612150328085
164.3 sec,40,39.8249509671136,66.4917189062744,0.175330480182197
164.4 sec,40,39.8252321865973,66.4920930634014,0.175049032886406
164.5 sec,40,39.8255131734303,66.4924648247327,0.174767813402696
164.6 sec,40,39.8257939228945,66.4928342324675,0.174486826569726
164.7 sec,40,39.8260744303899,66.4932013279105,0.174206077105524
164.8 sec,40,39.8263546914319,66.4935661514914,0.17392556961012
164.9 sec,40,39.8266347016489,66.4939287427838,0.173645308568098
165 sec,40,39.8269144567795,66.4942891405234,0.173365298351143
165.1 sec,40,39.8271939526707,66.4946473826264,0.173085543220481
165.2 sec,40,39.8274731852749,66.4950035062068,0.172806047329296
165.3 sec,40,39.827752150648,66.495357547594,0.172526814725082
165.4 sec,40,39.8280308449471,66.4957095423493,0.172247849351955
165.5 sec,40,39.828309264428,66.4960595252827,0.171969155052906
165.6 sec,40,39.8285874054434,66.4964075304691,0.171690735572014
165.7 sec,40,39.8288652644407,66.4967535912642,0.1714125945566
165.8 sec,40,39.8291428379597,66.4970977403195,0.171134735559342
165.9 sec,40,39.8294201226309,66.497440009598,0.170857162040335
166 sec,40,39.8296971151733,66.497780430389,0.170579877369136
166.1 sec,40,39.8299738123926,66.4981190333221,0.170302884826725
166.2 sec,40,39.8302502111791,66.498455848382,0.170026187607448
166.3 sec,40,39.8305263085062,66.4987909049219,0.169749788820901
166.4 sec,40,39.8308021014282,66.4991242316776,0.169473691493806
166.5 sec,40,39.8310775870788,66.4994558567801,0.169197898571802
166.6 sec,40,39.8313527626691,66.4997858077695,0.168922412921241
166.7 sec,40,39.8316276254863,66.5001141116068,0.168647237330909
166.8 sec,40,39.8319021728916,66.500440794687,0.16837237451373
166.9 sec,40,39.8321764023189,66.5007658828512,0.168097827108426
167 sec,40,39.8324503112729,66.5010894013982,0.167823597681149
167.1 sec,40,39.8327238973281,66.5014113750965,0.167549688727071
167.2 sec,40,39.8329971581264,66.5017318281955,0.167276102671934
167.3 sec,40,39.8332700913766,66.5020507844367,0.167002841873575
167.4 sec,40,39.833542694852,66.5023682670649,0.166729908623431
167.5 sec,40,39.8338149663898,66.5026842988385,0.166457305147979
167.6 sec,40,39.8340869038892,66.5029989020402,0.166185033610176
167.7 sec,40,39.83435850531,66.5033120984872,0.165913096110842
167.8 sec,40,39.8346297686716,66.5036239095411,0.165641494690028
167.9 sec,40,39.8349006920516,66.5039343561177,0.165370231328367
168 sec,40,39.8351712735843,66.504243458697,0.165099307948374
168.1 sec,40,39.8354415114595,66.5045512373319,0.164828726415706
168.2 sec,40,39.8357114039217,66.5048577116579,0.16455848854045
168.3 sec,40,39.8359809492682,66.505162900902,0.164288596078308
168.4 sec,40,39.8362501458484,66.5054668238911,0.164019050731831
168.5 sec,40,39.8365189920628,66.5057694990613,0.163749854151568
168.6 sec,40,39.8367874863613,66.5060709444655,0.163481007937214
168.7 sec,40,39.8370556272425,66.5063711777824,0.163212513638747
168.8 sec,40,39.8373234132527,66.5066702163239,0.162944372757515
168.9 sec,40,39.8375908429846,66.5069680770435,0.16267658674731
169 sec,40,39.8378579150763,66.5072647765436,0.162409157015418
169.1 sec,40,39.8381246282106,66.5075603310833,0.162142084923651
169.2 sec,40,39.8383909811136,66.5078547565858,0.161875371789357
169.3 sec,40,39.8386569725539,66.5081480686454,0.161609018886395
169.4 sec,40,39.8389226013418,66.5084402825347,0.161343027446101
169.5 sec,40,39.8391878663281,66.5087314132116,0.161077398658236
169.6 sec,40,39.8394527664036,66.509021475326,0.160812133671897
169.7 sec,40,39.8397173004977,66.5093104832262,0.160547233596425
169.8 sec,40,39.839981467578,66.5095984509657,0.160282699502297
169.9 sec,40,39.8402452666493,66.5098853923094,0.160018532421972
170 sec,40,39.8405086967524,66.5101713207399,0.159754733350745
170.1 sec,40,39.8407717569641,66.5104562494631,0.159491303247563
170.2 sec,40,39.8410344463957,66.5107401914151,0.159228243035862
170.3 sec,40,39.8412967641923,66.5110231592668,0.158965553604325
170.4 sec,40,39.8415587095326,66.5113051654307,0.158703235807664
170.5 sec,40,39.8418202816274,66.5115862220656,0.158441290467401
170.6 sec,40,39.8420814797195,66.5118663410825,0.158179718372573
170.7 sec,40,39.8423423030826,66.51214553415,0.157918520280482
170.8 sec,40,39.8426027510207,66.5124238126991,0.157657696917397
170.9 sec,40,39.8428628228677,66.5127011879286,0.157397248979251
171 sec,40,39.8431225179862,66.51297767081,0.157137177132306
171.1 sec,40,39.8433818357672,66.5132532720925,0.156877482013833
171.2 sec,40,39.8436407756297,66.5135280023073,0.156618164232754
171.3 sec,40,39.8438993370195,66.5138018717731,0.156359224370284
171.4 sec,40,39.8441575194088,66.5140748905999,0.156100662980549
171.5 sec,40,39.844415322296,66.5143470686939,0.15584248059119
171.6 sec,40,39.8446727452047,66.5146184157616,0.155584677703956
171.7 sec,40,39.844929787683,66.5148889413144,0.15532725479531
171.8 sec,40,39.8451864493035,66.5151586546724,0.155070212316971
171.9 sec,40,39.8454427296622,66.515427564969,0.154813550696488
